-3.289728641733527525e-01 -2.195131992757320405e-01
-5.101325286865233677e-01 -3.998001442611217593e-01
-5.178055206611751338e-01 -3.900710010856390242e-01
-6.224148097008467273e-01 -4.387164856642485344e-01
-7.017578042566776642e-01 -5.259276509702206504e-01
-8.238703630357984142e-01 -6.323271083980799290e-01
