-4.679569041818380515e-01 -6.472458844184875160e-01
-5.666716446518897943e-01 -7.871825261712073196e-01
-6.661449993073940146e-01 -9.450671631336211576e-01
-4.624327539756894478e-01 -6.342466297626494498e-01
-5.667357493817805070e-01 -8.318223462820053538e-01
-5.657788603141903350e-01 -6.796541517615318773e-01
