-1.267061161360144572e+00 -1.298520286273956215e+00
-5.131747229643165431e-01 -5.345859683156013453e-01
-4.530304166726767390e-01 -4.484864985525608416e-01
-8.800275736719370689e-01 -1.012944009876251217e+00
-7.105538924768566300e-01 -6.305943090379237947e-01
-6.503186125740409995e-01 -5.895713639318943544e-01
