-8.483391901507972843e-01 -9.937591669380664294e-01
-7.593212885402141898e-01 -7.150873432874680358e-01
-7.080217643864452626e-01 -6.959073942363263043e-01
-8.478654112398624765e-01 -8.627396270990370652e-01
-8.512433083534240996e-01 -8.034362637996673717e-01
-7.793520289644599863e-01 -7.537163469552993211e-01
