-1.267061161360144572e+00 -1.298520286273956215e+00
-8.675383681356907406e-01 -8.683400554418565509e-01
-6.916485679715871360e-01 -7.228983581900595423e-01
-8.772054873168467770e-01 -1.018289844107628017e+00
-8.507873598948121341e-01 -8.212132486522198960e-01
-9.498505188181995962e-01 -9.856474185228346618e-01
